x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,y_0,domain
4.338339,9.788357,-16.372469,-1.6464715,-8.843483,-6.349926,6.1264415,5.412812,9.711024,3.9545565,-0.9412224,5.1352835,-7.1116877,0.3491435,-16.103954,4.821431,-3.9528847,5.7398844,0.2833886,-1.1252666,2.1400442,2.146546,-8.972887,1.2735596,2.3067174,8.133354,-11.674274,-5.6328006,-3.0057266,13.019331,-12.692862,2.5162354,10.100676,1.2855186,9.693139,-7.0573807,-5.392666,9.320867,-17.40909,7.275977,15.647659,-0.26734257,-17.16383,7.3766804,-6.444519,-1.0217427,2.6992664,-13.036704,-8.552582,-7.788832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4172078,0
-5.319169,-0.06695318,-11.999997,-6.657544,-2.0889673,-4.43556,1.0583444,-2.3151252,0.2581613,-6.50504,-7.912346,-2.2221155,-11.066888,0.34866953,-9.459192,8.46202,-4.560317,-1.9463459,-7.1478977,-10.789927,2.9058523,3.341875,0.9682698,8.69145,1.9972768,7.091954,-11.427335,-14.754502,-9.727182,7.585954,-7.660477,-4.8361692,7.89629,-2.7770567,0.7411356,-22.355013,-4.1313696,-5.623761,-7.435859,11.949284,10.441029,3.3839965,2.4734344,1.6549225,-19.03646,-0.27314645,3.7508078,-2.965425,-3.966946,-10.629473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4318161,0
-3.8822396,5.275039,-7.8831563,-4.7700486,-15.486605,-8.687033,-6.554676,2.4830034,5.4023237,3.2116907,4.085918,5.960511,-5.847752,9.2648325,-16.78048,-0.04938841,-5.0907707,-0.9014412,3.4201894,-1.6342983,17.718967,12.399597,-6.3405886,9.755774,2.7501812,19.95227,-11.55256,-7.1645555,-14.94297,8.977686,-6.75056,0.7902901,3.4712,1.4898752,2.6373267,-3.7844481,1.6243758,4.512822,-10.858628,6.6618285,1.0521984,12.7555485,-11.416075,7.2958856,-7.438827,1.4168894,-2.4957294,-3.3624341,-6.128235,-11.99218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5613732,0
0.97571015,4.8547497,2.1994543,-5.5061064,-3.8824403,-9.896756,0.7226949,7.965314,-3.653016,-7.115725,-7.8544207,0.27346563,-0.5765581,2.5197735,-10.348337,5.7849903,-6.7000594,-6.4060125,-5.3860383,-15.36385,1.5336037,20.811785,-16.428104,8.937882,12.74696,5.9707475,-1.4954667,-17.76031,-9.496749,7.7044744,2.088933,-10.049868,16.419102,-1.8844054,17.033302,3.1369364,-1.9327502,4.1625557,-8.413111,2.8208983,3.2589188,0.9516349,-4.7523174,9.752125,-9.528848,0.52788174,4.4897165,-1.8681262,-6.5321035,-11.974504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12401952,0
1.1211574,1.4103744,-10.373934,-10.526609,-7.7728643,-5.296201,-7.394685,-2.8338356,-9.093115,3.1334162,0.31086993,1.3528347,-2.5529277,0.7396722,-10.749054,9.02299,-4.935734,3.357576,-4.8256693,-4.064343,1.4412103,3.338069,-6.1098866,5.931176,11.430638,8.421659,-5.467066,-13.053297,-7.3015056,10.675038,-0.82701206,-1.5907056,10.893779,5.1993494,4.714243,-11.202754,0.76515913,-0.35200596,-12.83276,5.133008,10.772021,4.026423,-10.827397,2.4791782,-7.2334156,-2.1864932,5.488022,-2.0555866,-2.9150987,-11.960992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32066515,0
-6.703573,4.5463533,-11.20611,5.1849217,-1.6251092,-16.171284,-10.290733,-14.651527,3.5156121,11.898391,7.6218786,9.150566,0.5808463,7.4258947,-9.753289,1.5070077,-2.5574317,6.4487886,-1.3462377,-10.094082,5.108418,9.530737,0.82685804,5.2594056,3.7998774,5.1237745,-11.886259,-27.16331,-0.41826963,5.1137094,-2.63728,-0.07698178,9.012376,3.540257,-4.606248,-1.3924816,17.685955,10.55896,1.8681278,5.78268,6.360767,10.327227,-8.275869,-3.549097,-16.585123,2.353558,4.2206907,-10.160177,-4.7368965,-6.7572184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6567202,0
2.4836981,0.53955126,-13.747316,-0.120150805,-6.468785,-14.239473,-3.1639984,2.6081674,-7.605466,6.80074,-3.591186,2.6128178,-8.402193,6.026334,-15.747232,14.899757,5.5104394,4.674617,-6.1961565,-1.8097153,4.658575,3.846508,2.3777618,11.090504,7.9376616,13.54768,-19.27906,-12.8895,-7.3513722,6.0032625,-8.5520735,0.32250476,3.794413,-4.710799,17.550783,-8.999991,9.091048,4.8950496,-3.8293018,8.9417305,6.8687,19.103378,-2.694179,4.7101645,-3.836114,-2.8643525,11.710597,-11.833397,-3.4727592,-1.3135705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107815616,0
-3.4906116,1.8784328,-18.148102,-4.2335877,2.782113,-2.532979,-7.8674617,-7.266019,6.2755995,-11.609083,9.421428,-2.644084,-9.170799,8.10191,-7.8677893,2.9503775,-2.0350404,-7.3583145,1.2832236,-6.4919796,-0.26758766,17.295818,-0.7930317,1.9616035,10.410691,1.6475892,-5.5944777,-5.5748205,-11.9346485,15.993407,-4.397392,6.247572,12.392192,0.2489577,-0.7280624,2.4218495,8.391385,4.3113565,-7.3854227,9.804604,11.970174,16.335768,-10.595154,11.691404,-0.4346404,-5.2984157,5.0329056,3.2866926,-11.501173,-13.12716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448514,0
-4.1339827,-2.6009817,-8.656888,-6.5307407,-11.784651,-13.067467,-6.9658737,-5.9269023,-1.8339096,-3.9162016,6.099295,0.7112119,-5.7615743,5.2884846,-5.6193304,14.671717,7.6221533,-2.4004993,-12.538788,-8.160182,9.3270035,7.9478292,-15.67655,4.7061124,-3.2263541,6.776321,-19.817091,-9.0498295,-15.524786,13.559506,-7.6847405,0.8197355,12.721856,-9.570649,5.134798,-0.3297906,-8.701492,9.477606,-16.70576,0.65503883,7.8096857,3.4100685,0.45920277,1.6338048,-11.012253,-13.67297,10.550773,-0.44701052,-5.1012607,-8.460359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15043047,0
0.16564298,4.371256,-19.332348,3.184473,-7.812239,-8.606026,-7.0349474,-0.114063025,-13.88432,-0.2543699,-0.7695327,1.8045404,-12.772499,12.377617,-13.470039,2.1146145,-9.578602,0.4445988,-12.250583,-5.309373,7.6966743,8.034805,-4.198786,10.918005,15.382925,8.570126,-9.897449,-11.461538,-1.1736193,9.491084,-12.953594,-10.042002,12.526568,-4.1639466,6.252522,-1.5624065,10.470608,7.3594575,-7.630744,-1.5170512,4.7520037,6.859004,-5.5919294,5.097107,-6.535415,4.099841,1.7735915,1.2203531,-11.094185,-5.7245183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06846971,0
1.6064332,-4.38154,-10.112856,-9.680389,-13.797379,-5.984463,0.0065426826,-1.6522673,-4.7969675,3.0934505,-5.9571514,-4.411412,-5.754943,15.411001,-7.9842534,0.65351295,-0.5378587,5.4277983,-9.996508,-15.240049,8.013829,3.1671224,4.560385,5.4001966,1.2949543,10.995263,-13.588473,-10.213875,-9.475426,1.2124834,-9.446965,-9.974925,8.133619,0.07948083,1.9686085,-0.32959914,9.921917,9.200428,-8.529346,-3.3062873,15.505269,5.0105367,-3.9917672,22.122936,-2.0973907,-8.583464,8.254398,-7.423077,-4.0943294,-3.2956228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15647961,0
-9.8374,-2.7663336,-10.227768,-6.8057127,-3.9008982,-7.533107,-13.903141,-11.160962,1.0835991,6.4511476,-1.2596157,3.3245082,-9.596132,8.764707,-13.231216,-1.3115499,2.6792064,0.71022964,-5.221322,-14.303835,12.041067,12.270044,-3.605292,9.798744,7.39844,7.826109,-7.8190947,-5.7943454,-4.0831294,9.725906,-2.9139924,0.9510751,3.5867667,9.992071,2.0473366,-5.34917,8.565373,5.0627375,-15.031876,15.092682,17.926773,11.888777,0.93559456,9.813091,-12.702612,4.2762294,5.2727847,7.8189287,-6.8295536,-1.0221477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7697594,0
-3.254489,10.85206,-13.87549,-9.801847,-4.621355,-10.536663,-10.302799,-1.8422759,5.5604196,10.729755,-4.62635,1.577563,-5.394858,10.506955,2.2215185,-0.070173025,4.7978477,1.595113,-8.654486,-3.1066272,18.155258,15.494289,-3.7256505,-4.746445,1.5917544,14.120586,-14.656871,0.3800888,-5.2698946,-3.8515358,-15.607822,-0.67323697,-4.899705,-3.2966104,12.336058,4.463646,0.18385959,-4.037328,-13.364824,8.010008,6.5965166,12.457575,-10.573011,1.1354742,-13.833193,-7.438088,16.556427,0.24088764,0.43798923,-7.5345645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71112496,0
-2.9563649,10.429369,-5.81086,-0.15446568,-4.636692,-11.531465,-0.42140913,-12.176277,-4.136294,-19.795988,1.0950426,1.7814817,-14.288633,6.849426,-4.761098,8.429919,0.83041286,-8.719824,1.0835176,2.605062,-4.7726655,9.520597,5.868711,-5.9581304,3.939472,1.699645,5.9661407,6.965328,-7.11358,4.0617223,1.4226942,-1.1236002,6.9956894,5.889603,6.336031,-2.993788,13.0796585,2.11124,-11.660935,1.1621828,4.733622,0.73365784,4.8806343,1.1518168,-3.5849624,0.9774556,14.514136,-10.917725,0.9186225,-14.964333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04445465,0
-11.150303,12.261524,-20.611965,-10.841129,2.480938,-11.401323,-3.0358772,2.2095473,0.00684309,-1.7780113,-9.415536,-0.8286061,-8.490431,18.593817,-2.8723507,8.572886,4.18982,-12.484818,-5.2657533,-11.633862,-0.24471617,15.7791,-11.096085,8.242227,11.033411,-0.6873975,-2.7995696,-11.527775,-1.352529,4.8275557,-14.385479,-3.1178164,2.2362213,1.1834574,4.094142,2.7944329,6.840769,8.132622,-14.471653,2.7967625,12.095289,10.422429,-7.657303,10.052774,-8.0932665,-6.7791953,12.29894,-5.713582,-5.896119,-5.8495107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45432788,0
-13.061275,11.212097,-6.399023,-13.2421055,0.31247377,-4.2030835,-13.981771,-7.1329727,1.7828352,9.029497,3.2920618,3.5983822,3.403296,2.7779002,-8.117107,-0.020757437,-1.4300338,5.2670436,-1.2478123,-9.970395,3.8625426,15.067838,-7.9504914,15.728674,4.5745993,10.103539,0.4678507,-4.794771,3.2446985,0.91821384,-5.2688255,2.4176428,7.6133184,0.8917694,3.8473773,5.193556,1.641562,6.852766,-8.591216,4.8485866,16.349638,4.3537197,-3.901718,9.900473,-2.327787,-2.3922966,11.189227,0.29587412,-1.4302883,-6.893856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7431443,0
4.814227,1.7005439,-8.124979,-3.0757298,-5.1154323,-16.385143,-12.261038,-14.752844,-5.491768,7.192779,-7.6198015,7.283329,3.0459628,6.530697,-10.936477,10.422897,-7.9025016,-9.563942,-3.4946907,-0.24641752,6.011173,17.6473,-5.916237,7.662132,6.774306,7.173424,-16.30561,-5.356597,-6.807849,6.39218,-10.37664,-10.694201,5.864849,-0.0345003,9.084119,-13.349057,-0.82436514,9.024655,-12.661634,0.66538,14.074473,3.3663533,-14.704337,-10.258115,-8.517169,-14.110029,16.422344,-3.2092166,-9.55139,-14.39065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100236446,0
-4.5261126,8.521709,-5.5177193,-4.36609,-3.134735,-4.7068477,-5.9879813,-12.6842785,-5.824177,9.375196,-9.333923,1.0821888,-3.5492382,6.8929906,-11.190467,11.787391,3.57623,-6.8470078,-8.469353,-12.918409,12.069298,2.9467783,-3.0157886,6.6938066,2.7187152,10.960754,-7.261543,-5.3535185,-10.794729,-0.18128586,-3.3211508,-2.3881083,2.4089136,9.541372,3.9216433,-9.854153,7.74148,1.1500521,-10.157614,4.6383424,1.5305204,11.540518,-4.2528133,6.3417797,-2.6630216,1.5382574,6.7841196,-9.506662,2.7363968,-7.0230665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46097493,0
-7.651019,16.623302,-11.693116,11.9764385,-13.361245,-16.028208,-10.57757,-6.5426636,0.091649294,3.5240188,-8.865507,-10.111147,-10.8288,12.654737,-4.07309,-1.5208566,-7.0084324,-1.9682721,-8.476324,-10.988608,3.9959455,1.9169044,-4.219543,9.42319,0.16001368,13.1628475,-7.4959526,-10.098383,-4.637171,8.99619,-6.152212,-5.670541,1.8495831,12.908741,6.3344827,-4.099044,-3.5744605,1.6783514,-16.05423,-2.0054674,14.375601,8.532911,-14.856013,8.538518,-1.8018918,0.35775542,8.861903,-4.031202,-5.7871003,-15.814506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29422185,0
0.32790375,-4.194388,-5.4613256,-3.5983996,-0.26342726,-11.245184,3.4992337,-2.3962,3.9497213,7.98774,-6.708598,-1.8211317,-17.405157,8.474221,-8.406605,-1.8515232,-3.075736,-2.9058414,-2.0742168,-0.64906645,10.279036,13.446751,-5.623444,9.469227,1.7434754,5.1570415,-4.086106,-9.818979,-16.33538,7.068694,-6.983903,-5.1577983,8.629804,-4.614326,2.1739326,-6.434534,4.3221464,-0.08894825,-16.702065,2.9756792,10.040669,10.865309,-1.1972427,-0.7106786,-2.5487766,-9.092648,2.7654614,3.1014452,-5.029093,-0.44473982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20345053,0
0.5781481,-1.4215922,-12.038662,-1.5106614,-8.29901,-5.7850738,-14.207029,-2.5619128,3.8948073,-3.619711,1.8901063,5.8134937,-17.691008,11.858219,-6.744557,-0.7322538,-4.545068,0.6329549,-5.9908953,-9.036126,-5.6989293,-0.19211483,-7.9823294,8.5679,16.949423,7.8860903,-7.232669,-10.782095,-4.1003876,7.1996675,-7.9685135,-1.3960631,9.518633,6.3270583,5.509514,2.5378964,5.529716,6.1514816,-11.605349,5.3626204,6.1192665,4.200413,-15.223841,-0.417531,-8.104401,6.034518,4.9058094,-7.3942995,-7.332828,-16.24242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67239285,0
-0.53265536,7.3365173,-15.117893,-3.6751251,0.2218337,-13.7147255,-11.488613,-6.1853366,2.580999,1.6639723,4.459097,-9.804174,-7.7507086,6.6320353,-12.493376,3.8745983,0.10295069,0.559972,-2.3149643,-2.98494,10.648359,5.0668983,1.4402685,10.147879,1.1875081,-4.8778806,-3.9192157,-7.9563026,-5.592106,4.3119054,-12.030376,-4.925288,8.171811,0.54486895,-4.5870695,-12.864058,6.1251764,8.115735,-8.409518,-6.723784,4.244025,9.387551,0.60437965,5.0025625,-9.600703,-6.0004277,9.039655,4.9420223,-12.928827,-9.502736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2201304,0
-6.5244045,-3.7551541,-14.989264,-4.30505,-8.792914,-12.952749,-8.233395,-9.763772,-2.8584142,4.8916388,-6.3963127,8.28426,2.038536,12.893086,-12.908844,4.924034,-1.8772907,4.4856696,-8.053863,-9.658883,5.6761227,8.731395,6.954848,1.4712961,8.825941,12.26773,-14.885698,-10.253454,-1.2012215,-0.04687071,-3.844233,-10.91958,15.431028,7.283032,-0.35788274,-0.29482818,-6.7945604,4.808889,-10.091022,5.1669574,5.225632,16.353268,-7.8329754,5.9569597,6.71024,4.134556,8.782864,0.66945505,-1.9752963,-7.182964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14468345,0
7.210926,3.2200255,-2.7927904,-2.954053,-14.798351,-15.817617,-8.209637,-11.125486,-2.099384,-6.4370165,1.625009,0.36105752,-2.19027,6.222839,-1.9439211,8.663282,-4.906204,1.3978559,-0.47845697,-8.569295,5.0029736,10.927276,0.6721883,7.9972835,11.345029,15.806475,-13.481701,-1.1610727,-2.1334434,10.6025505,-4.4972167,6.829917,17.27483,0.23202965,6.9744105,-6.4226804,5.726537,7.7284927,-11.207645,9.806337,0.3901329,16.307636,-4.1780252,1.6852331,-7.4083085,8.188392,8.246082,-3.6162941,-0.96678996,-3.9678924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35580042,0
-6.06666,-2.470954,-18.264732,-0.85954905,9.186014,-10.201507,-7.3933997,-6.965027,-12.83213,8.622171,-8.282001,6.45507,-7.1597495,-11.173365,-3.176064,-6.962595,-8.910112,-16.008698,-7.3247333,-4.587341,11.704201,9.77053,-6.4003534,-1.0844145,0.058164597,0.8709564,1.1193199,-9.193353,-5.5211077,8.79634,-9.482602,0.6904259,11.330252,-0.27877796,-4.3974533,-7.040291,-2.965217,11.49418,-1.5926762,14.269497,9.153991,-3.2363214,-6.0460725,-1.5608954,-9.833511,7.3877773,10.637006,-5.101109,-4.9730015,-3.5006325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7541453,0
1.7434127,5.690862,-9.374664,-13.902897,-8.133484,-2.6686134,-9.653209,-7.85038,-2.7942965,-3.4584022,-6.5125766,14.567966,-13.57546,6.911907,-11.627111,15.581215,14.024666,-1.5318934,-16.018255,-13.910444,5.6621532,6.917358,6.9659,0.7686753,8.503436,7.749629,-7.9420853,-14.772707,-3.060177,14.162103,-14.191587,2.4498534,-1.5696554,9.340151,5.649537,2.7292469,-0.20029163,9.112209,-17.907986,7.709458,9.287603,0.69667006,-10.155499,2.1750078,-6.2036257,-3.9110265,7.4947443,1.3011565,-4.7396035,-1.6394973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63362294,0
-2.2961795,4.5942407,-10.884488,0.9461894,-13.485749,-13.543184,0.83366776,12.004828,-9.0726185,3.848452,9.391354,2.2136464,2.4327216,6.657033,-10.141181,0.64014816,-8.626617,-8.524715,-17.759573,-6.122902,19.603027,16.488047,-0.549984,-0.058035374,4.4580536,-4.1271987,-12.075901,-13.273622,-8.060133,11.420199,-8.570166,1.188092,12.167499,-12.484327,9.63811,-7.4118342,4.5798793,-2.0727816,-0.93297863,9.850716,10.313599,5.0249686,-6.9858103,17.22194,-2.7993174,6.8281765,12.85582,-5.0114646,-12.47246,-3.543776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041770704,0
-3.4693093,5.680893,-15.916617,-2.8779302,-6.443903,-3.154201,5.46845,-0.025202036,0.27991343,12.360805,-10.483673,7.610696,-4.8416867,8.05675,-7.3802223,3.5948086,-7.16504,-7.121397,-2.6239018,-3.8563733,1.1435142,2.4773722,-6.264054,6.1139975,10.104749,8.315851,7.2806053,-11.959187,-6.2801356,11.829926,-16.686405,5.9024606,0.87681675,4.8138356,5.608709,1.7812464,-3.032764,3.439997,-10.833567,5.840042,10.697547,-0.29969454,0.62218904,7.3133817,-9.882473,2.828104,7.0659227,-20.360859,-4.050876,2.393075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8768365,0
