x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,y_0,domain
-4.32931,-3.3448203,-24.962862,-2.5917172,14.818362,8.880085,-6.994248,-11.094647,21.293726,-28.735077,28.325043,-10.483898,-9.295213,5.158229,-1.2724683,0.80118567,-1.8412977,-17.623465,17.598839,-4.1441026,-13.460109,23.598307,5.482971,-2.1016085,9.712977,-12.49347,1.8205414,5.2124815,-16.210323,23.874475,2.973033,20.193794,11.782532,-0.639575,-8.076321,10.58395,14.168387,-2.224957,-0.7225003,13.9257965,9.526995,28.607887,-18.472363,15.5487995,15.865401,-10.671765,-1.6664748,17.681639,-19.874044,-19.306862,-4.80633,1.7883554,-2.8837187,-2.3445334,-0.084268406,-4.4663744,0.74117607,-3.5327144,0.8930554,1.9975836,0.6054882,0
-5.5589294,-13.175326,-1.7145672,-7.633298,-12.328173,-15.4057045,-4.810933,-8.033074,-0.41465396,-10.645926,19.556421,-3.9640253,-2.664962,-2.022123,3.628511,23.874687,23.86008,-7.0418377,-16.966394,-8.278207,11.689114,1.3018894,-31.738579,3.7589116,-18.428034,1.0085521,-29.573826,-4.153742,-24.90316,18.073614,-3.3468833,5.639845,12.516757,-23.656637,4.758743,4.9880466,-30.947166,9.86256,-17.692888,-7.843055,0.72701263,-1.086652,10.529667,-6.0043607,-12.103105,-30.644012,8.445374,7.7383227,-4.2181315,-6.590579,-4.80633,1.7883554,-2.8837187,-2.3445334,-0.084268406,-4.4663744,0.74117607,-3.5327144,0.8930554,1.9975836,0.11435515,0
2.6585717,2.1259205,-27.863625,13.688763,-4.925211,-5.120477,-4.978205,5.2566047,-32.67245,-2.0354457,1.4264481,-1.8395145,-16.299786,16.070576,-13.4837265,-0.84401715,-21.917517,-0.9694523,-16.245668,-1.2133907,7.415715,1.5093398,-3.034332,17.023552,19.973534,5.730965,-7.6776466,-10.654042,9.8454685,8.3771,-13.476233,-23.484316,12.081814,-10.98338,7.2056813,2.4813242,19.656363,4.906711,-1.1691797,-13.010941,-5.740388,6.836675,-5.345984,1.4174011,-0.26579714,11.741881,-7.639378,12.178719,-18.878443,0.86414576,-4.80633,1.7883554,-2.8837187,-2.3445334,-0.084268406,-4.4663744,0.74117607,-3.5327144,0.8930554,1.9975836,0.009812513,0
5.4122286,-17.082932,-5.280896,-14.54586,-16.079082,0.9231701,12.07369,1.7398652,-8.346476,5.836665,-12.266045,-13.918097,-2.6520655,23.812298,-1.526326,-3.720201,2.143259,9.666352,-10.608818,-25.823395,8.247037,-10.100845,18.8711,5.241033,-9.097992,12.11544,-15.82505,-7.2912045,-10.255781,-11.353783,-6.7347536,-23.304459,2.29787,-1.0368271,-2.172727,4.988436,18.208128,9.214045,-2.8053465,-17.26793,17.004185,2.5901444,-1.1478246,37.90328,11.468885,-18.506187,4.237119,-10.839813,-1.7549057,7.482495,-4.80633,1.7883554,-2.8837187,-2.3445334,-0.084268406,-4.4663744,0.74117607,-3.5327144,0.8930554,1.9975836,0.07945024,0
-16.459375,-13.538208,-5.5623674,-8.236781,2.3639407,-2.6470118,-21.61044,-19.999512,7.3952384,13.732,0.13289583,1.1140239,-10.122397,6.849801,-12.963165,-7.5884347,10.705065,-0.40250766,1.3326719,-23.503286,18.80318,11.611051,-1.5500891,14.633526,3.4969833,3.7722495,-3.0899796,4.6207933,2.800641,8.936766,5.824863,5.992012,-7.8288484,22.198193,-2.0003743,-5.2196684,14.627619,-0.46694446,-14.645094,26.507317,22.125986,18.3917,11.779522,11.523624,-16.57262,12.162544,-1.2268801,29.75155,-8.446003,13.677349,-4.80633,1.7883554,-2.8837187,-2.3445334,-0.084268406,-4.4663744,0.74117607,-3.5327144,0.8930554,1.9975836,0.9897912,0
-3.8780293,16.348671,-14.497299,-14.812422,1.0213017,-9.571291,-12.891736,1.3054558,19.379257,23.792776,-8.753452,-2.2805674,-1.951774,11.296322,20.719257,-5.1447797,16.343555,1.486128,-7.2527714,4.24541,34.829624,19.30138,-1.8510885,-16.425722,-8.485524,20.343239,-18.183384,21.262802,-0.072885275,-23.423162,-18.57898,1.636657,-26.729856,-8.950354,20.52385,14.736272,-7.49485,-21.758446,-11.609741,9.6560545,-1.8389988,19.698414,-18.41427,-7.072269,-19.562017,-15.774611,19.451124,9.570282,9.332369,-4.0679383,-4.80633,1.7883554,-2.8837187,-2.3445334,-0.084268406,-4.4663744,0.74117607,-3.5327144,0.8930554,1.9975836,0.977262,0
-3.3082504,15.421033,5.2566485,6.3607664,0.9927192,-11.864667,11.037349,-22.32079,-6.5779166,-47.985874,6.3479133,-1.884321,-19.248358,1.9616706,5.499206,11.587685,5.7847376,-20.529379,17.099426,18.400003,-25.26876,5.0531874,22.143034,-19.01311,-3.6408427,-12.356425,27.338936,39.01206,-4.53702,-4.563022,14.162127,0.4290737,-0.23652077,12.582045,7.388501,-0.42962003,26.542786,-7.3725886,-8.507317,-6.636446,-5.7792664,-7.2352376,22.129663,-7.037247,7.5355625,4.2953887,15.708494,-20.146496,10.508128,-24.312859,-4.80633,1.7883554,-2.8837187,-2.3445334,-0.084268406,-4.4663744,0.74117607,-3.5327144,0.8930554,1.9975836,0.0060486402,0
-18.968613,19.441874,-30.997986,-17.093344,14.257092,-11.564646,4.70607,10.568989,4.512865,-5.618157,-21.394299,-6.9561357,-7.9720325,31.935398,9.616121,11.869115,14.725368,-28.56513,1.2215617,-16.88661,-13.400159,19.9807,-20.28349,11.309796,10.998004,-18.640612,7.9898977,-10.832573,9.412272,-2.7377648,-16.229029,-4.918125,-10.836773,1.5508833,2.4805236,11.341659,10.075635,6.7156916,-13.625046,-2.7474167,9.79163,15.023024,-10.764664,12.037262,-4.3849463,-14.203237,11.649004,-6.287215,-6.16257,0.5235615,-4.80633,1.7883554,-2.8837187,-2.3445334,-0.084268406,-4.4663744,0.74117607,-3.5327144,0.8930554,1.9975836,0.8119727,0
-22.620888,17.138807,3.815969,-22.362787,10.215956,5.0298924,-21.800852,-10.790468,9.267027,19.794767,12.14685,1.646205,15.158847,-8.42957,-1.815908,-5.0475044,-0.23115033,9.323248,11.269381,-12.764241,-2.6342633,18.284224,-12.41681,27.296072,-2.3302124,9.767867,15.202254,7.3149548,20.543587,-12.055134,1.2977042,9.924398,1.1390588,0.8671696,1.9403023,16.220661,-3.647338,3.7212014,-2.9179986,2.1343296,18.790138,1.0812219,-0.9115727,11.71088,10.859689,-3.7410414,9.615383,9.716717,4.7620583,-2.3221116,-4.80633,1.7883554,-2.8837187,-2.3445334,-0.084268406,-4.4663744,0.74117607,-3.5327144,0.8930554,1.9975836,0.9816057,0
11.543008,-3.7352145,-0.41167974,-0.050557256,0.10054231,-23.054146,-17.633871,-28.211498,-10.20639,15.475883,-16.654535,8.806642,14.463906,1.1482184,-7.9613056,15.510868,-17.45679,-22.331009,5.650526,11.333524,2.9976988,24.43665,-7.3294306,10.071084,2.2090378,2.053975,-21.822739,5.800661,-3.79675,0.9912975,-8.52205,-25.233095,-2.7551193,-1.3039978,13.404655,-21.488724,-10.155994,8.802789,-10.32938,-7.818451,13.977864,-1.1870799,-29.253149,-31.488417,-5.505798,-31.686344,19.20541,0.38222313,-15.10435,-22.749668,-4.80633,1.7883554,-2.8837187,-2.3445334,-0.084268406,-4.4663744,0.74117607,-3.5327144,0.8930554,1.9975836,0.044329733,0
-6.3083725,11.234489,5.9746833,-2.882521,3.7917576,3.8685346,-2.4428382,-23.482214,-11.096216,20.607649,-21.178885,-3.2431586,1.6375811,2.072856,-8.514929,18.19688,13.092377,-16.532167,-6.7898016,-20.069954,18.87718,-10.6264,-0.07582581,8.00336,-6.1599607,12.024592,-1.8592644,5.808958,-13.450227,-14.675636,5.0421023,-2.9615192,-10.452154,21.141758,2.1028862,-14.381275,12.453004,-9.621489,-5.770081,1.6341124,-12.554249,17.591639,-1.8327007,4.0847,9.973287,5.6328297,1.5427387,-16.38866,14.954894,-2.674189,-4.80633,1.7883554,-2.8837187,-2.3445334,-0.084268406,-4.4663744,0.74117607,-3.5327144,0.8930554,1.9975836,0.8085968,0
-12.280735,29.014217,-9.15167,32.984562,-15.266306,-22.231281,-13.557132,-9.440866,4.739883,6.849109,-19.94252,-24.993587,-12.519687,16.777838,6.998861,-8.000456,-15.077341,-6.1193213,-6.8072357,-15.287557,-2.2845895,-13.082811,-3.0862432,13.831581,-11.440022,17.821873,-2.3766906,-6.9799175,1.4591355,7.19759,-0.40060258,-11.762882,-11.697891,29.034838,7.3851113,-2.6773357,-17.414694,-8.385422,-16.506588,-14.172992,14.614788,10.682186,-29.651085,8.79225,12.25022,2.8174827,5.350412,-1.8068272,-5.89588,-26.629444,-4.80633,1.7883554,-2.8837187,-2.3445334,-0.084268406,-4.4663744,0.74117607,-3.5327144,0.8930554,1.9975836,0.48685646,0
2.9686866,-16.672209,6.1128173,-1.197665,9.14271,-11.204688,20.531702,0.03903961,15.067574,17.345163,-14.249455,-8.884771,-25.309362,6.108432,-2.4469287,-8.651374,-4.6109753,-8.120407,9.20276,10.335689,14.184567,14.417677,-6.5971985,13.929888,-8.172437,-3.2544005,5.150054,-6.226839,-26.86586,2.603674,-1.9995251,-10.388039,3.4029675,-12.039066,-1.7232283,-7.426932,3.427892,-12.520388,-17.68616,-2.3217342,5.445837,16.04046,6.183844,-11.028524,10.275364,-19.720526,-5.821712,17.188303,-4.0415897,15.250692,-4.80633,1.7883554,-2.8837187,-2.3445334,-0.084268406,-4.4663744,0.74117607,-3.5327144,0.8930554,1.9975836,0.1254164,0
3.446957,-10.587042,-9.998072,3.384312,-5.832355,1.3828349,-22.346344,-0.33982337,14.920574,-9.948755,8.446449,5.9505186,-25.865282,14.744985,1.175848,-6.448088,-8.521414,-0.5674377,-0.5918281,-10.448956,-27.696672,-18.113152,-12.496433,12.005225,23.206114,3.9301577,-1.7955298,-8.822735,2.7588544,2.9158306,-3.892435,-0.3014953,5.3825607,13.607435,5.5790763,10.81995,6.6151953,2.0803995,-8.406104,3.3573306,-2.848446,0.7290274,-30.61611,-10.400316,-4.4143887,16.355839,-1.8993859,-10.763176,-9.677148,-27.795443,-4.80633,1.7883554,-2.8837187,-2.3445334,-0.084268406,-4.4663744,0.74117607,-3.5327144,0.8930554,1.9975836,0.97862387,0
1.3239747,8.633472,-17.54051,-1.3660545,10.04704,-16.897871,-15.763341,-8.623923,11.403633,2.4753706,15.227187,-24.397089,-6.5334244,1.4068527,-11.354889,2.6205177,3.8486905,-0.7232074,8.600713,4.546973,15.152635,-5.5695825,11.068134,15.379054,-9.319715,-29.672579,5.5184402,-1.2063501,-0.85305953,-3.9667454,-11.701351,-9.764597,2.382929,0.054038256,-16.524517,-20.5024,8.186874,6.676181,-2.5871642,-25.398916,-6.814828,12.645571,10.910551,1.214795,-8.370795,-12.345975,5.676153,22.08999,-23.366472,-9.430889,-4.80633,1.7883554,-2.8837187,-2.3445334,-0.084268406,-4.4663744,0.74117607,-3.5327144,0.8930554,1.9975836,0.17672008,0
-10.127534,-15.708269,-17.225433,-2.7485561,-6.7527914,-15.141241,-7.8804026,-16.805168,-3.1571548,10.06495,-13.425191,10.75161,12.504665,17.386145,-12.260487,4.6863365,-1.4214673,7.655537,-5.7507706,-11.992258,2.1194696,3.170815,24.859306,-3.1485922,6.442734,15.465367,-18.688488,-7.3978853,9.778635,-14.355276,4.0364785,-25.837416,18.550604,15.8482275,-7.2659173,5.059149,-25.913942,-1.0608759,-5.648832,2.8918054,-4.7386007,28.648088,-11.225555,3.260042,34.757343,11.824671,5.2055674,10.711609,3.4288213,-3.1098838,-4.80633,1.7883554,-2.8837187,-2.3445334,-0.084268406,-4.4663744,0.74117607,-3.5327144,0.8930554,1.9975836,0.062325712,0
16.123608,-0.40056562,12.649275,0.2164886,-17.944489,-21.745796,-7.8228693,-19.918406,-1.1253036,-16.573406,7.7467365,-4.644431,4.2804976,0.36251163,11.639824,12.04706,-9.482532,1.0651153,13.1933365,-9.292064,0.35502028,8.408336,9.147277,10.786755,11.641049,24.78155,-15.589365,17.108898,7.5214367,11.026124,2.7811198,21.755266,22.657106,-0.67925406,8.786051,-7.4028244,7.134692,5.7701473,-7.6819706,13.929923,-14.96632,28.543262,-1.6364883,-5.8941503,-2.5738347,21.492554,4.2218795,-0.7018758,5.8959,5.6506686,-4.80633,1.7883554,-2.8837187,-2.3445334,-0.084268406,-4.4663744,0.74117607,-3.5327144,0.8930554,1.9975836,0.70821565,0
-9.2526865,-12.889968,-25.248549,4.8133135,26.752632,-8.7986355,-5.8462443,-10.406499,-29.855839,18.836975,-18.402382,7.1972027,-5.3841295,-44.035625,8.954115,-18.712538,-20.138418,-36.086258,-3.927408,0.5759351,17.920193,5.6493154,-8.540137,-8.60596,-11.650196,-14.538051,16.640278,-4.5405827,-0.6811502,6.7212744,-6.8032656,5.29312,9.417385,-1.8765824,-16.109406,-8.658834,-15.806635,14.580757,9.824881,24.548775,3.570396,-16.355574,-6.5374665,-12.850515,-8.986367,19.58319,8.603401,-4.656123,-3.9043746,6.9238763,-4.80633,1.7883554,-2.8837187,-2.3445334,-0.084268406,-4.4663744,0.74117607,-3.5327144,0.8930554,1.9975836,0.9859481,0
5.674026,5.021924,-3.4727297,-23.813032,-5.52388,8.567398,-11.318669,-12.430649,-2.9855177,-9.569451,-13.732064,22.96185,-17.861383,2.1211343,-9.466686,25.665037,40.899544,-5.187944,-25.667633,-22.52839,2.0828528,-1.1559463,24.886948,-4.648942,5.777221,3.5709062,-3.3614645,-19.578667,5.277527,19.509819,-15.856272,10.010767,-19.313192,20.670097,5.8856177,11.209092,-8.508793,9.00764,-19.88189,8.94098,3.8530025,-7.320212,-17.318892,-4.844577,0.61149526,-7.3630195,2.845005,12.393909,-3.3334203,11.995171,-4.80633,1.7883554,-2.8837187,-2.3445334,-0.084268406,-4.4663744,0.74117607,-3.5327144,0.8930554,1.9975836,0.96389437,0
-2.0464954,2.6152828,-7.1709747,8.776383,-15.498331,-16.502407,14.076681,32.963577,-19.791985,7.6119866,28.245667,-1.0445564,13.2712755,1.4706502,-6.2277956,-3.7465096,-19.38393,-20.112953,-30.02221,-3.2294617,38.6245,21.671644,6.0907984,-6.4142685,-2.5707133,-27.696314,-12.486265,-15.538169,-6.8289194,12.974876,-5.0491085,6.6275387,11.282096,-30.48627,14.617461,-9.414428,4.108162,-17.161982,11.026052,14.035509,6.023118,2.6232996,-9.002947,27.400585,9.612905,18.248613,12.669521,-4.417388,-22.250072,6.806318,-4.80633,1.7883554,-2.8837187,-2.3445334,-0.084268406,-4.4663744,0.74117607,-3.5327144,0.8930554,1.9975836,0.004323218,0
