x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,y_0,domain
3.6523147,3.522239,-2.5047684,1.0332313,-0.7810487,1.2572843,7.717243,4.8038187,5.586029,2.120572,0.35224354,1.0008221,-0.7449137,-3.876852,-2.7240798,1.0146667,-0.96961284,1.9967953,3.8905506,2.508519,-1.6158133,-4.539422,-2.265692,-1.5380243,-3.3306713,0.10620128,-1.9648994,2.2806687,2.1431863,3.1689801,-2.1951585,2.577942,0.6669828,0.32254645,3.7948136,-1.2933669,-6.0882196,1.1395106,-3.944246,1.0746188,2.305702,-3.6227162,-6.3638473,0.88563025,0.8100613,0.008393141,-2.4009068,-3.4864552,-2.3622766,-0.17863719,-7.8675847,-5.4789715,-3.5495918,-6.486119,2.0768907,-1.7567552,6.2780995,-6.093016,4.0537257,-5.1684775,0.6340873,0
-2.2284544,-2.9277081,-0.78673744,-1.2111869,2.1851063,2.592003,4.5633855,0.43715593,1.1018727,-4.8582764,-3.2861907,-4.145227,-3.1986506,-3.8771067,-0.002843574,3.630653,-1.2258021,-1.3644692,0.023088012,-2.4264386,-1.2964709,-3.7877471,2.031581,2.8962443,-3.5280726,-0.3522919,-1.8211399,-3.5204961,-1.8608916,0.013418191,0.1755194,-2.0516841,-0.89236647,-1.7834357,-2.0066762,-7.168442,-5.2464666,-5.339665,1.1152532,3.2839563,0.26072,-1.0938237,3.4201808,-2.2991989,-6.0313296,0.31658646,-1.9395844,0.454853,0.1521889,-1.4817675,-7.8007402,-5.3878407,-4.4892507,-6.5839224,2.303674,-1.6533067,6.1065273,-6.58338,4.6179514,-5.0940104,0.64737964,0
-1.3534615,0.5684345,0.83085096,-0.36579326,-3.6982863,-0.3721751,-0.1741684,3.1483333,3.54211,1.6249173,2.976056,1.5780183,0.039209932,0.9150271,-3.0011377,-2.4853156,-1.449525,-0.9075219,5.523035,2.2485979,4.880606,1.9081402,-1.1278259,3.5324757,-3.0477726,5.3096724,-1.8940419,1.3065124,-4.96802,0.8216994,0.6041672,1.4911573,-4.0226083,0.42848203,-0.7778191,-0.036392994,-1.405246,-0.9449952,-0.6211447,0.7842761,-3.4268835,5.396848,-3.5000985,0.84065866,0.26983893,1.0123657,-4.6800065,0.29948688,-1.0329219,-2.1069033,-8.310197,-5.346678,-4.184937,-6.542091,1.4124608,-1.4828167,6.0767727,-6.366149,4.306142,-5.240391,0.74409944,0
1.6047013,0.29336998,4.7925086,-0.69546735,1.3975267,-1.2156096,4.3545117,6.246107,-0.7534733,-5.265737,-3.255958,-2.3997211,3.3093665,-2.7102125,-0.36697617,1.7070433,-2.128255,-3.3147254,0.94001216,-4.76197,-1.8686993,7.198088,-5.4883657,3.0435565,3.3294668,-0.8459214,3.9608479,-5.4321113,-1.7236191,0.08225174,4.768315,-5.33462,5.136543,-1.3206978,8.551725,2.6217737,-3.7791703,-1.0968518,0.6194857,-1.0315495,-2.5601609,-2.7784607,-0.17996232,2.207844,-0.8657006,0.64636576,-1.6154172,0.8842714,-1.2543774,-2.0987947,-8.241831,-5.5157237,-4.0729775,-6.297314,1.8002043,-1.5401063,6.4275203,-6.287418,3.9443784,-5.385396,0.38313544,0
1.6932688,-1.9608502,-0.14782494,-2.9441094,-0.31090075,1.9919538,-0.6969027,0.14405918,-3.3340936,1.572691,1.0057474,-1.6447687,2.0832613,-3.666956,-0.5310818,4.0337443,-1.3841372,0.95498824,1.2316449,1.0077711,-1.9072274,-3.7901406,-1.0281004,1.2462065,2.4897463,0.23313236,1.6487212,-2.4385743,-0.41587752,1.8074769,3.3946586,-0.008096452,1.2280123,2.3514214,0.5681601,-2.885403,-1.9786627,-3.0541193,-1.6226372,0.06151598,0.39072242,-0.6488837,-3.2067974,-1.8404038,0.38144198,-0.47112876,-1.1774503,0.81091034,0.72895366,-2.0925958,-8.124105,-5.410359,-3.7871864,-6.8262486,1.7124305,-1.842133,6.186881,-6.2309656,4.4663315,-5.286202,0.5896347,0
-3.071463,0.09153576,-0.47480345,4.092956,2.3888032,-5.590287,-2.4991028,-6.5335155,2.6471102,7.420854,4.8215785,3.8092656,4.0274,-0.07333955,-0.12328547,-1.3669497,-0.38106978,2.306806,3.0424447,-2.0711274,-0.37799987,0.104077004,1.9704527,0.84463555,-2.3781407,-1.2188151,-2.08831,-11.412174,3.6845756,-1.4223961,2.5418696,0.9450577,-0.10286399,1.4913712,-5.4721346,0.88224494,9.313794,1.6762804,5.83524,0.3686527,-1.3418638,3.7150092,-1.9355295,-5.195846,-4.699481,1.3979875,-1.7334417,-2.3607514,-0.27000222,0.29461077,-8.373862,-5.332974,-3.3530133,-6.505424,1.9940056,-1.5011462,6.256621,-6.377243,3.8321629,-5.4368324,0.75550514,0
2.522964,-2.530773,-1.4732937,1.7168578,0.26176822,-4.243405,1.9358375,3.2190573,-2.6283977,4.0196013,-1.0308504,-0.76348794,-1.5455203,-0.8255557,-2.5779908,8.256562,3.021617,1.5309433,0.5184026,2.1590266,-0.5655845,-3.470412,2.6408632,4.3303504,0.2614738,2.4899464,-6.3921423,-2.3344033,-0.445584,-0.90576714,-0.24449772,1.1966045,-3.7939718,-2.7858608,8.887087,-2.039429,3.5777984,-0.7792824,2.9448886,1.862115,-1.1423655,9.793311,0.84548014,-0.5985984,2.227247,-0.7502,1.5524592,-3.0155516,0.4231688,2.7918587,-8.551561,-5.5155964,-4.455203,-6.5503902,2.189234,-1.836086,6.199723,-6.474178,3.8888922,-5.2728977,0.40390968,0
-1.1149867,-1.6545229,-3.2024493,-0.12551674,4.3241763,3.9185064,-0.9911099,-2.3603415,3.956366,-8.263794,5.7608156,-4.440368,-2.0223505,0.2899958,0.64888513,-0.32979998,-0.16074724,-3.7311764,4.4108944,-0.23182589,-2.6197972,4.987096,1.2702215,-1.1267253,1.8390921,-2.7492623,1.5745465,2.3175428,-3.1759143,4.896245,1.7127082,4.9274716,2.287967,-0.21479219,-2.958814,2.3471437,3.1108632,-1.0323398,1.1408402,2.2700438,0.8613149,7.8764834,-3.0910845,3.2872806,4.075319,-1.7522914,-1.3771147,2.9015653,-3.9790928,-2.6275702,-8.257569,-5.325233,-3.3546653,-6.779865,1.9147537,-1.6965024,6.191199,-6.2967234,4.1884403,-5.343283,0.6170462,0
-1.5067562,-4.586139,0.5268366,-1.1543926,-2.0726228,-3.4262671,-0.43005493,-1.603675,0.1094566,-3.1309524,4.026897,-2.0935442,0.09267328,-1.2221246,1.5696985,8.092701,3.9122486,-1.5630748,-2.7824912,-1.0836413,1.3811527,-0.89132386,-5.1634912,0.51388776,-6.8603806,-0.49125463,-6.705364,0.107527584,-5.314616,3.4826996,0.16408917,1.5096984,2.5211663,-5.3051386,0.8407075,1.2903726,-8.296435,1.207464,-3.587441,-2.0554743,-0.7727792,-1.0757666,2.4166143,-2.3109534,-1.6716567,-5.200053,1.0436319,1.4404128,-0.46979582,-0.4866969,-8.612494,-5.380331,-3.073509,-6.314545,2.6903622,-1.6841233,5.6671386,-6.266483,4.0650845,-5.2321286,0.46095192,0
1.1114252,-0.023059405,-3.667764,3.1969714,-0.32819182,-0.31569654,-0.47303948,1.6808639,-5.606899,-0.6877064,0.44185346,-1.3288282,-4.2567816,2.5880423,-1.6454095,-0.930347,-3.3423023,-0.3188854,-2.632501,0.37203535,0.7013046,-0.8366298,-0.20198698,4.2272344,5.0110264,0.29849714,-0.93049353,-1.4262564,3.2346017,1.1198672,-2.3179855,-5.329667,2.3830228,-2.50238,1.5650666,0.81698495,4.4984775,0.28915048,1.0163865,-3.0823443,-1.9737296,1.3129423,-0.5982887,-0.38321945,0.7606761,2.1169233,-2.80701,2.092921,-3.7559273,0.7683571,-8.04295,-5.4254484,-3.6384099,-6.6028266,2.307904,-1.8634975,6.4197187,-6.107767,4.226899,-5.1685014,0.32992497,0
1.9887689,-5.7514505,-0.045242395,-2.5650947,-2.9564857,1.5120891,3.9088533,0.811703,-1.2961296,1.5460252,-2.2657175,-5.676505,0.09678723,4.218383,0.6011895,-1.980238,0.47070068,1.8603169,-1.4594135,-4.6987553,0.83355826,-3.897639,3.5843477,0.9287977,-3.9761047,1.3662034,-3.0792797,-0.63277507,-1.7109164,-3.688125,-0.66606754,-5.287431,-0.7244828,-0.30264664,-1.2111927,1.2904462,4.1322966,1.0872947,0.5605186,-3.9282176,2.2497761,0.032706708,0.19897266,9.09365,3.1719215,-3.1047294,0.036188252,-1.2896107,0.082339995,1.8826015,-8.154796,-5.344151,-3.8112042,-6.4410186,1.7934978,-1.9350739,6.772199,-6.2750673,4.3859982,-5.1006026,0.49258766,0
-4.9797516,-4.6943564,-0.09039346,-1.2775502,1.3894211,0.43235588,-4.7470903,-4.5611753,1.4934357,3.7863467,0.18606478,-0.26570413,-2.2862191,0.6462264,-1.5476044,-3.392256,1.8275228,-0.20272237,1.0257353,-4.2207065,2.5129187,1.8266723,0.05456312,3.5581627,-0.082511604,-0.029068286,0.2794519,2.1779304,1.5013603,1.2562459,2.4115148,1.5923995,-3.940858,4.8359017,-1.1601716,-0.6373264,3.226978,-0.706582,-2.7382662,4.770019,3.2008584,4.7965283,2.653971,2.2417789,-2.5900543,2.1895416,-1.2718769,4.675217,-1.4174798,2.9255476,-8.473497,-5.4974484,-3.977416,-6.8018303,2.8879242,-2.0704527,6.184053,-6.424944,3.789327,-5.288837,0.8452682,0
-0.971204,4.218395,-1.5236561,-2.6194942,1.0730422,-1.6617599,-2.5066109,0.70433897,3.617106,6.641118,-1.571133,-1.487585,0.32017747,1.5826256,4.780769,-2.5002508,2.721076,0.18424588,-0.76098514,1.496799,5.06254,3.8542173,0.0025356412,-5.136664,-3.7867672,2.7421777,-3.7012637,6.1047096,0.79438543,-6.6291738,-3.5683517,0.5696107,-9.944059,-2.0527651,5.5075994,3.131298,-2.3666055,-4.6518736,-1.8925577,1.4216369,-1.2492694,5.1904736,-3.0800524,-2.5883327,-3.204316,-2.6331837,3.678376,1.7096158,2.5675695,-0.06199306,-8.501509,-5.5325003,-3.583405,-6.504111,1.4745514,-2.0282943,5.8526077,-6.3531713,3.6829042,-5.394396,0.7941357,0
-0.7896665,3.9417584,1.6450973,1.7014884,1.0663071,-2.3553479,3.6425405,-5.1348777,-0.98272586,-13.726257,1.4150302,-1.3449563,-5.197365,-0.3831719,1.9211714,3.6075869,1.0477797,-4.3265777,4.3069615,4.4132953,-4.498417,0.09770071,4.149899,-5.8609858,-2.2890892,-2.7263439,8.304736,10.29275,-0.30392736,-2.0333624,4.4544606,0.28602815,-1.5294375,2.7092392,1.619186,0.26726112,6.239683,-1.9861903,-1.0281616,-1.8157184,-1.9809492,-2.9294298,4.6195393,-2.579236,2.3637013,0.83145297,2.7824013,-2.657211,2.8311179,-3.470364,-8.218446,-5.2812777,-3.2959988,-6.4342804,1.6427112,-1.6879892,6.62258,-6.2763944,4.1493645,-5.0893383,0.26966628,0
-5.7792206,5.1408386,-4.1705503,-3.0849802,4.191919,-2.2646122,2.0155668,2.9938176,0.98265475,-1.7043098,-4.07075,-3.1705525,-1.6002614,5.9290376,2.6946719,3.7103174,2.4646354,-5.9730473,1.002612,-2.8573675,-2.6102598,4.0333185,-3.1834886,2.627707,2.2363436,-3.7772784,3.2016447,-1.4683818,3.1280222,-1.5885864,-2.9925249,-0.96968,-4.896213,0.2696393,0.1662937,2.4902349,2.0760262,0.62435263,-2.4540608,-1.0429599,0.9104558,3.7809463,-1.627336,2.375191,-0.08572773,-2.361921,1.8105714,-0.62061465,-0.90564466,0.71101743,-8.124626,-5.4761395,-3.6940444,-6.4325433,1.9897249,-1.9543198,6.0491204,-6.208722,4.035873,-5.1806793,0.6344968,0
-6.942873,4.4540267,1.4139962,-4.1603575,3.239667,2.7540889,-4.7960215,-2.2851639,1.8251325,5.5066724,2.5617192,-0.074145965,5.778398,-2.5714781,0.5467818,-2.4647424,0.094418965,1.7900172,3.093668,-2.0079703,-0.8975305,3.5860455,-1.8237402,7.1029572,-1.8839228,0.9736076,5.1038227,2.8136337,5.866664,-3.859029,1.3021891,2.5158606,-1.092536,0.118432395,0.006373779,3.411621,-1.3937764,0.069476835,0.52913153,-0.07294628,2.581415,-0.4222002,0.24383864,2.2904167,3.0467436,-0.55585694,1.3237288,1.7311343,1.5431273,0.23192886,-8.435884,-5.522833,-3.9020734,-6.4154077,2.1214972,-1.3614271,6.162359,-6.2644444,4.206356,-5.0535192,0.8211413,0
3.9420986,-1.7709448,0.7358342,0.39307815,0.8560748,-5.739392,-3.7252157,-6.5907645,-1.6257222,4.2811775,-3.1335034,2.5032482,5.556715,-0.55447793,-0.6078373,5.0396633,-2.635394,-4.6957192,1.9243257,2.9572759,-0.0015506031,5.2081237,-0.944391,2.2809377,-0.48066533,-0.31642354,-4.661102,2.456327,-0.12179837,-0.6798941,-1.1040229,-5.740341,-2.3293767,-0.36173284,3.4001284,-3.7096932,-3.0394657,1.0110894,-1.5358238,-2.0505853,1.6878098,-1.1060433,-5.1384354,-8.930201,-0.31604052,-5.3799887,3.6195526,0.35944727,-2.9099584,-3.2071903,-9.041234,-5.4310155,-3.901046,-6.298932,2.5432558,-1.9310426,6.3353257,-6.1988697,4.191782,-5.200822,0.43648374,0
-1.7455366,2.6932635,1.7602781,-0.18486337,1.7258713,2.4028583,0.17848375,-5.4219236,-1.783407,5.7373295,-4.028154,-1.8340689,1.4651676,-0.35975718,-0.7118541,6.020136,2.2058492,-3.5075772,-0.6646363,-3.5132823,2.5246909,-4.036201,0.30938825,1.7020923,-3.0678458,1.3510106,0.60403913,2.4582849,-2.496847,-4.497589,2.2197087,-0.510201,-4.774053,4.6022654,0.054502934,-2.3674707,2.6771348,-2.4029088,-0.26551428,-0.17234053,-3.2390153,4.555327,0.06890965,0.30958682,2.8646057,1.0623323,-0.60883844,-2.1050038,3.8278673,0.17265415,-8.691912,-5.213676,-3.9709897,-6.5528994,2.4461143,-1.6991179,6.400268,-6.309763,4.4672356,-4.9753904,0.67286867,0
-3.6483934,7.995466,-0.6661578,7.13482,-2.7649634,-5.4905324,-2.6776001,-1.9516102,1.0228842,1.8333087,-3.7836738,-9.66312,-3.050945,2.7369857,2.202932,-3.5426557,-2.2583137,-1.3740575,-0.66826445,-2.5278893,-0.8419015,-4.6838303,-0.21095973,3.3336637,-4.7001166,2.3205175,0.46757382,-0.5593251,1.1713091,0.8324461,0.8860396,-2.5770671,-5.1697154,6.347862,1.6181825,-0.1572138,-4.874801,-2.1738672,-3.2569144,-3.3132463,1.806082,2.4722793,-5.2140064,1.5323291,3.3324704,0.57632554,0.3027072,0.037770294,-0.8458658,-3.860377,-8.370317,-5.352167,-3.6024387,-6.641684,2.2743053,-1.5464838,6.324883,-6.2464194,3.9708123,-5.0517855,0.6031962,0
1.210231,-5.6289663,1.7824364,0.1589787,2.9867678,-2.1557498,6.0823417,0.39134467,2.8530388,4.811591,-2.6579196,-3.8647633,-7.1308017,0.49010038,0.42822337,-3.7802598,-0.5996686,-1.7840661,2.6635826,2.7516758,1.7781507,2.5666354,-0.8178254,3.361184,-3.68998,-1.2041687,2.452668,-0.38163194,-5.7975006,-0.28699264,0.49424303,-2.2542057,-0.37348968,-2.7358503,-1.078129,-1.054162,0.39516905,-2.9400718,-3.5855663,-0.9583758,0.10347291,4.0876813,1.5913105,-3.6159332,2.9266765,-3.3143578,-2.3718662,2.8290703,-0.4302237,3.1904306,-8.60084,-5.790329,-3.7172348,-6.3907976,2.434082,-1.6402849,6.6375117,-6.2382507,3.6694405,-5.261477,0.54144067,0
1.362613,-3.814271,-0.8019299,1.0940595,-0.5419508,1.6511059,-4.9361987,0.2977088,2.8269892,-2.933128,1.8299974,1.4751887,-7.308138,2.3088841,1.1088835,-2.9759965,-1.2193706,-0.23651539,0.62522674,-1.530915,-4.88467,-6.0100727,-1.837503,2.8223877,6.010342,-0.0026605465,0.6208484,-0.9941486,1.4910794,-0.21092679,0.03040833,0.11446514,0.25525448,2.9360101,1.083548,2.3917115,1.2010669,-0.23456198,-0.9999618,0.17006668,-1.4367166,-0.52837914,-5.3972716,-3.4527624,-0.09177748,2.9134202,-1.4328729,-1.2783489,-1.6934427,-4.056681,-8.389282,-5.3211884,-3.2881107,-6.4603515,2.5026667,-1.7668189,6.223859,-6.3111143,3.9369504,-5.3862042,0.73910654,0
0.68620867,1.917598,-2.011821,0.12461406,3.1998637,-3.877544,-3.2445383,-1.749703,2.2037575,0.5922492,3.1708293,-9.448412,-1.141351,-0.50001174,-1.245436,0.33430928,0.740967,-0.2684315,2.5382905,1.5589348,1.932159,-2.702978,2.2356122,3.766868,-4.0446477,-5.6222067,2.5498257,0.80298185,0.6024389,-1.8880627,-1.8830721,-2.1078,-0.6974669,-0.061395947,-5.459706,-3.5234284,1.59846,0.61703134,0.62130845,-5.5438623,-2.1732457,3.0641968,2.4889472,-0.4358445,-0.9047408,-2.0413063,0.3806887,3.5493643,-4.7619257,-0.9648826,-8.478599,-5.4031434,-3.607241,-6.393335,1.6533861,-1.7714977,6.135253,-6.324592,3.9183857,-5.227884,0.5458515,0
-2.962361,-5.3415036,-1.9612794,-0.15752412,-0.7588422,-3.346285,-1.2188286,-3.7716944,-0.37653786,2.7458117,-2.4949284,3.203338,4.931725,2.86509,-1.4155828,1.0883934,-0.09421511,1.4483148,-0.4484031,-1.8489064,-0.14126669,-0.3985842,4.6194043,-1.4198214,0.82813364,1.9264278,-3.834479,-0.657947,3.2181587,-4.4195247,1.9732927,-5.8822565,4.4375935,3.4315732,-2.7189128,1.3038001,-7.0238037,-0.8166369,-0.23173195,0.07756581,-1.7877048,7.888603,-1.7148626,0.095389456,7.957239,2.1312153,0.26803178,1.8773319,1.2442803,0.09930198,-8.126836,-5.576831,-3.5927052,-6.4758825,1.7120959,-1.7692933,6.691809,-6.334228,3.7204597,-5.048443,0.45692423,0
5.401526,-0.7764985,2.8309567,0.44757634,-3.3960493,-5.3437066,-1.204044,-4.54113,-0.016476564,-4.8128896,1.6916353,-2.338456,2.3082478,-0.719941,3.0748925,3.7752724,-1.3716828,0.09798334,3.4940634,-1.2925422,-0.42197016,0.9822809,1.9035935,2.4812849,2.4351337,3.484418,-3.0171204,5.1245713,2.6628194,1.7653775,1.6656823,5.2941594,5.741871,-0.22356746,2.032898,-1.0496094,1.3324196,0.4491442,-0.798204,2.270864,-3.6869197,7.857001,0.10617183,-2.2823274,0.28642,3.800159,0.03253986,0.20014091,1.7972798,1.574201,-8.216292,-5.4382367,-3.1939106,-6.559725,1.0887097,-1.6210558,6.2377257,-6.389,4.3186026,-5.0535016,0.57186437,0
